trial_nb_pe,prolific_id,RT.pe_task,id,prob,pe_task,utt.standardized,slider,uc_task,custom_response,RT.uc_task,cost.uc,trial_nb_uc,human_exp2,pe_task.smooth,education,gender,age,timeSpent
18,5aa383c96219a30001f58099,25574,if1_u-Lh,p_likely_a,0.8400000000000001,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.83999864000544,Graduated College,male,22,29.677966666666663
18,5aa383c96219a30001f58099,25574,if1_u-Lh,p_likely_na,0.16,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.16000135999456,Graduated College,male,22,29.677966666666663
18,5aa383c96219a30001f58099,25574,if1_u-Lh,p_likely_c,0.81,green might fall,NA,NA,NA,NA,NA,NA,NA,0.80999876000496,Graduated College,male,22,29.677966666666663
18,5aa383c96219a30001f58099,25574,if1_u-Lh,p_likely_nc,0.19,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.19000123999504,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,b,0,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,9.999960000159999e-7,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,g,0.5,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.49999900000399994,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,bg,0.5,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.49999900000399994,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,none,0,neither block falls,none,NA,NA,NA,NA,NA,NA,9.999960000159999e-7,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_a,0.5,blue falls,NA,NA,NA,NA,NA,NA,NA,0.49999999999999994,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_c,1,green falls,NA,the green block falls,NA,5885,2,21,1,0.9999980000079999,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_na,0.5,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.49999999999999994,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_nc,0,green does not fall,NA,NA,NA,NA,NA,NA,NA,1.9999920000319997e-6,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_c_given_a,1,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.999998000008,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_c_given_na,1,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.999998000008,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_a_given_c,0.5,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_a_given_nc,NA,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_nc_given_a,0,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,1.999992000032e-6,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_nc_given_na,0,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,1.999992000032e-6,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_na_given_c,0.5,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_na_given_nc,NA,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_likely_a,0.5,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.49999999999999994,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_likely_na,0.5,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.49999999999999994,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_likely_c,1,green might fall,NA,NA,NA,NA,NA,NA,NA,0.9999980000079999,Graduated College,male,22,29.677966666666663
20,5aa383c96219a30001f58099,31526,independent_uh,p_likely_nc,0,green might not fall,NA,NA,NA,NA,NA,NA,NA,1.9999920000319997e-6,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,b,0,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,9.99996000016e-7,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,g,0,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,9.99996000016e-7,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,bg,0,both blocks fall,bg,NA,NA,NA,NA,NA,NA,9.99996000016e-7,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,none,1,neither block falls,none,neither block falls,NA,7201,2,23,1,0.999997000012,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_a,0,blue falls,NA,NA,NA,NA,NA,NA,NA,1.999992000032e-6,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_c,0,green falls,NA,NA,NA,NA,NA,NA,NA,1.999992000032e-6,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_na,1,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.999998000008,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_nc,1,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.999998000008,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_c_given_a,NA,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_c_given_na,0,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,9.999980000040002e-7,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_a_given_c,NA,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_a_given_nc,0,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,9.999980000040002e-7,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_nc_given_a,NA,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_nc_given_na,1,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.999999000002,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_na_given_c,NA,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_na_given_nc,1,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.999999000002,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_likely_a,0,blue might fall,NA,NA,NA,NA,NA,NA,NA,1.999992000032e-6,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_likely_na,1,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.999998000008,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_likely_c,0,green might fall,NA,NA,NA,NA,NA,NA,NA,1.999992000032e-6,Graduated College,male,22,29.677966666666663
22,5aa383c96219a30001f58099,19230,if1_lh,p_likely_nc,1,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.999998000008,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,b,0.01,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,0.010101979385941876,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,g,0,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,1.0100969289012974e-6,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,bg,0.49,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.49494850525856465,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,none,0.49,neither block falls,none,NA,NA,NA,NA,NA,NA,0.49494850525856465,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_a,0.5,blue falls,NA,NA,NA,NA,NA,NA,NA,0.5050504846445065,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_c,0.49,green falls,NA,NA,NA,NA,NA,NA,NA,0.49494951535549353,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_na,0.49,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.49494951535549353,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_nc,0.5,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.5050504846445065,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_c_given_a,0.98,if blue falls green falls,NA,if the blue block falls the green block falls,NA,14589,5,25,1,0.97999808000768,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_c_given_na,0,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,2.040807996702054e-6,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_a_given_c,1,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.9999979591920033,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_a_given_nc,0.02,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.02000191999232003,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_nc_given_a,0.02,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.02000191999232003,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_nc_given_na,1,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.9999979591920033,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_na_given_c,0,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,2.040807996702054e-6,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_na_given_nc,0.98,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.97999808000768,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_likely_a,0.5,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.5050504846445065,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_likely_na,0.49,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.49494951535549353,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_likely_c,0.49,green might fall,NA,NA,NA,NA,NA,NA,NA,0.49494951535549353,Graduated College,male,22,29.677966666666663
24,5aa383c96219a30001f58099,73822,if2_u-Ll,p_likely_nc,0.5,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.5050504846445065,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,b,0,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,9.99996000016e-7,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,g,0.03,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.030000879996480018,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,bg,0.97,both blocks fall,bg,both blocks fall,NA,11366,2,27,1,0.96999712001152,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,none,0,neither block falls,none,NA,NA,NA,NA,NA,NA,9.99996000016e-7,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_a,0.97,blue falls,NA,NA,NA,NA,NA,NA,NA,0.9699981200075201,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_c,1,green falls,NA,NA,NA,NA,NA,NA,NA,0.9999980000080001,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_na,0.03,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.030001879992480034,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_nc,0,green does not fall,NA,NA,NA,NA,NA,NA,NA,1.999992000032e-6,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_c_given_a,1,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.9999989690742905,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_c_given_na,1,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.9999666688887408,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_a_given_c,0.97,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.96999906000188,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_a_given_nc,NA,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_nc_given_a,0,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,1.030925709431527e-6,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_nc_given_na,0,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,3.333111125924938e-5,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_na_given_c,0.03,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.030000939998120004,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_na_given_nc,NA,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.5,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_likely_a,0.97,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.9699981200075201,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_likely_na,0.03,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.030001879992480034,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_likely_c,1,green might fall,NA,NA,NA,NA,NA,NA,NA,0.9999980000080001,Graduated College,male,22,29.677966666666663
26,5aa383c96219a30001f58099,16403,independent_hh,p_likely_nc,0,green might not fall,NA,NA,NA,NA,NA,NA,NA,1.999992000032e-6,Graduated College,male,22,29.677966666666663
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,b,0.12,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,0.11881240074296737,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,g,0.13,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.1287133516302906,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,bg,0.41,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.4059399764753407,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,none,0.35,neither block falls,none,NA,NA,NA,NA,NA,NA,0.34653427115140134,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_a,0.53,blue falls,NA,NA,NA,NA,NA,NA,NA,0.524752377218308,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_c,0.54,green falls,NA,NA,NA,NA,NA,NA,NA,0.5346533281056313,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_na,0.48,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.47524762278169197,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_nc,0.47,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.46534667189436874,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_c_given_a,0.7735849056603773,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.7735838732684028,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_c_given_na,0.27083333333333337,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.2708342881904659,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_a_given_c,0.7592592592592592,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.7592582990433369,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_a_given_nc,0.2553191489361702,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.25532019012685053,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_nc_given_a,0.22641509433962262,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.22641612673159728,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_nc_given_na,0.7291666666666666,if blue does not fall green does not fall,NA,the green block does not fall if the blue block does not fall,NA,30332,7,3,1,0.729165711809534,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_na_given_c,0.24074074074074073,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.24074170095666317,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_na_given_nc,0.7446808510638298,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.7446798098731494,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_likely_a,0.53,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.524752377218308,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_likely_na,0.48,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.47524762278169197,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_likely_c,0.54,green might fall,NA,NA,NA,NA,NA,NA,NA,0.5346533281056313,Graduated College,female,21,24.423616666666668
2,5ff3a2554cfb7d507511d89f,22636,if1_hh,p_likely_nc,0.47,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.46534667189436874,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,b,0.44,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,0.43564282913731034,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,g,0.12,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.11881240074296737,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,bg,0.34,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.3366333202640782,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,none,0.11,neither block falls,none,NA,NA,NA,NA,NA,NA,0.10891144985564415,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_a,0.78,blue falls,NA,NA,NA,NA,NA,NA,NA,0.7722761494013886,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_c,0.46,green falls,NA,NA,NA,NA,NA,NA,NA,0.4554457210070456,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_na,0.22999999999999998,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.2277238505986115,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_nc,0.55,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.5445542789929545,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_c_given_a,0.4358974358974359,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.43589760026256347,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_c_given_na,0.5217391304347826,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.5217389414005096,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_a_given_c,0.7391304347826088,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.7391293950895865,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_a_given_nc,0.7999999999999999,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.799998909094876,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_nc_given_a,0.5641025641025641,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.5641023997374365,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_nc_given_na,0.4782608695652174,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.4782610585994905,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_na_given_c,0.2608695652173913,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.2608706049104134,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_na_given_nc,0.19999999999999998,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.200001090905124,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_likely_a,0.78,blue might fall,NA,the blue block might fall,NA,36452,3,5,1,0.7722761494013886,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_likely_na,0.22999999999999998,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.2277238505986115,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_likely_c,0.46,green might fall,NA,NA,NA,NA,NA,NA,NA,0.4554457210070456,Graduated College,female,21,24.423616666666668
4,5ff3a2554cfb7d507511d89f,17946,if2_ul,p_likely_nc,0.55,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.5445542789929545,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,b,0.07,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,0.07000071999712001,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,g,0.31,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.3099997600009599,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,bg,0.51,both blocks fall,bg,both blocks fall,NA,23434,2,7,1,0.50999896000416,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,none,0.11,neither block falls,none,NA,NA,NA,NA,NA,NA,0.11000055999776,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_a,0.5800000000000001,blue falls,NA,NA,NA,NA,NA,NA,NA,0.57999968000128,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_c,0.8200000000000001,green falls,NA,NA,NA,NA,NA,NA,NA,0.81999872000512,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_na,0.42,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.4200003199987199,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_nc,0.18,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.18000127999488003,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_c_given_a,0.8793103448275861,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.8793090368653902,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_c_given_na,0.7380952380952381,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.738094104313789,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_a_given_c,0.6219512195121951,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.6219509220709218,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_a_given_nc,0.38888888888888895,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.38889012344307283,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_nc_given_a,0.12068965517241378,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.12069096313460989,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_nc_given_na,0.2619047619047619,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.26190589568621103,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_na_given_c,0.3780487804878048,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.3780490779290781,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_na_given_nc,0.6111111111111112,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.6111098765569271,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_likely_a,0.5800000000000001,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.57999968000128,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_likely_na,0.42,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.4200003199987199,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_likely_c,0.8200000000000001,green might fall,NA,NA,NA,NA,NA,NA,NA,0.81999872000512,Graduated College,female,21,24.423616666666668
6,5ff3a2554cfb7d507511d89f,20214,independent_ul,p_likely_nc,0.18,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.18000127999488003,Graduated College,female,21,24.423616666666668
8,5ff3a2554cfb7d507511d89f,20710,if2_ll,b,0.22,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,0.22222233445521433,Graduated College,female,21,24.423616666666668
8,5ff3a2554cfb7d507511d89f,20710,if2_ll,g,0.28,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.2828281501892922,Graduated College,female,21,24.423616666666668
8,5ff3a2554cfb7d507511d89f,20710,if2_ll,bg,0.41,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.41414075094646075,Graduated College,female,21,24.423616666666668
8,5ff3a2554cfb7d507511d89f,20710,if2_ll,none,0.08,neither block falls,none,NA,NA,NA,NA,NA,NA,0.08080876440903269,Graduated College,female,21,24.423616666666668
